ncm@nves@nves_nm@pais_origem@fob_kg_minimo_dolar_truncado@fob_kg_maximo_dolar_truncado@fob_kg_media_dolar_truncado@fob_kg_mediana_dolar_truncado@fob_kg_desvio_padrao_dolar_truncado@fob_kg_quartil1_truncado@fob_kg_quartil3_truncado@fob_ume_minimo_dolar_truncado@fob_ume_maximo_dolar_truncado@fob_ume_media_dolar_truncado@fob_ume_mediana_dolar_truncado@fob_ume_desvio_padrao_dolar_truncado@fob_ume_quartil1_truncado@fob_ume_quartil3_truncado@vmle_soma_dolar_truncado@peso_liq_soma_truncado@qtd_ume_soma_truncado@frete_minimo_dolar_truncado@frete_media_dolar_truncado@frete_mediana_dolar_truncado@frete_maximo_dolar_truncado@frete_desvio_padrao_dolar_truncado@seguro_minimo_dolar_truncado@seguro_media_dolar_truncado@seguro_mediana_dolar_truncado@seguro_maximo_dolar_truncado@seguro_desvio_padrao_dolar_truncado@ume
1012100@S/NVE@S/NVE@ESTADOS UNIDOS@28.0@113.0@47.3@33.3@28.2@31.5@44.4@12600.0@51000.0@21700.0@15000.0@13100.0@14200.0@20000.0@195000.0@4100.0@9.0@4600.0@4600.0@4600.0@4600.0@0.0@0.0@0.0@0.0@0.0@0.0@Unidade
2013000@S/NVE@S/NVE@ARGENTINA@8.8@20.0@11.4@11.3@2.94@9.97@11.6@8.8@20.0@11.4@11.3@2.94@9.97@11.6@1150000.0@107000.0@107000.0@308.0@1340.0@1550.0@2000.0@672.0@0.0@208.0@126.0@644.0@233.0@Quilograma
2013000@S/NVE@S/NVE@PARAGUAI@3.91@7.08@5.89@5.98@0.761@5.59@6.4@3.91@7.08@5.89@5.98@0.761@5.59@6.4@7550000.0@1280000.0@1280000.0@500.0@853.0@500.0@1900.0@442.0@0.0@220.0@303.0@396.0@145.0@Quilograma
2023000@S/NVE@S/NVE@ARGENTINA@6.48@12.1@9.8@9.46@1.7@9.0@11.1@6.48@12.1@9.8@9.46@1.7@9.0@11.1@2070000.0@208000.0@208000.0@314.0@1780.0@1490.0@5770.0@1380.0@0.0@123.0@30.9@626.0@202.0@Quilograma
2023000@S/NVE@S/NVE@URUGUAI@6.27@16.2@10.0@9.56@2.36@9.06@10.0@6.27@16.2@10.0@9.56@2.36@9.06@10.0@2460000.0@247000.0@247000.0@6.85@864.0@609.0@4180.0@1080.0@0.0@106.0@0.25@764.0@198.0@Quilograma
2044200@S/NVE@S/NVE@URUGUAI@3.3@6.67@5.84@6.03@0.956@5.62@6.51@3.3@6.67@5.84@6.03@0.956@5.62@6.51@1240000.0@207000.0@207000.0@250.0@778.0@913.0@1000.0@280.0@0.0@15.4@0.0@45.8@20.8@Quilograma
2044300@S/NVE@S/NVE@URUGUAI@5.6@8.0@7.23@7.8@0.963@7.0@8.0@5.6@8.0@7.23@7.8@0.963@7.0@8.0@231000.0@32200.0@32200.0@10.4@162.0@86.5@724.0@221.0@0.0@4.36@0.0@34.7@11.4@Quilograma
2062200@S/NVE@S/NVE@ARGENTINA@0.868@1.11@1.03@1.07@0.0881@0.987@1.1@0.868@1.11@1.03@1.07@0.0881@0.987@1.1@210000.0@202000.0@202000.0@990.0@1170.0@1050.0@1700.0@263.0@0.0@20.9@0.0@61.8@29.3@Quilograma
2101900@S/NVE@S/NVE@ESPANHA@4.88@55.4@19.5@9.68@20.8@7.87@19.7@4.88@55.4@19.5@9.68@20.8@7.87@19.7@230000.0@23700.0@23700.0@193.0@1590.0@1690.0@3660.0@1420.0@0.0@4.1@0.0@20.5@9.18@Quilograma
